page,page-href,title,review_text,stars
"","https://www.trustpilot.com/review/www.rebtel.com?page=29","Good!","All in all good! Serves the purpose. Sometimes the call keeps cutting out or the software itself is down and the line comes up as busy when the other person is not even on another call.
Otherwise more than happy to carry on using Rebtel!","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=65","Great and convenient way to reach out to family and friends anywhere.","Using Rebtel has made my communication with friends and family outside the United States very convenient, just wish they have a way to conference calls with multiple callers. Overall, I highly recommend this service to anyone because of its convenience and reliability.","star-rating count-4 size-medium clearfix"
"96","https://www.trustpilot.com/review/www.rebtel.com?page=96","One of the very best among all calling plans","Calling internationally via Rebtel is the best plan I could find compared to other calling cards. With a touch of a single dial button, am able to connect to relatives thousands of miles away.   You deserve an Olympic gold medal for excellence and satisfaction.","star-rating count-4 size-medium clearfix"
"12","https://www.trustpilot.com/review/www.rebtel.com?page=12","very strategic responses on behalf of rebtel.","I am looking at all responses on behalf of Rebtel (Fernando), and all he resorts to is ""send us your bill"" or we can not locate your account. Very good Fernando. Can Rebtel not simply look at email or phone numbers to verify everything quickly? why the bill? I have yet to find an honest phone company. You guys are all crooks and in it for the money, and then run. Fernando tell your bosses to be more ethical and less generic. There are enough scammers in this world.

Thanks","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=95","excellent","I found a new jewel named REBTEL. good, worth having, reliable and very pocket friendly","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=73","great app and concept.  needs to iron out the call quality issues on occasions","i use this app often however find it fiddly. i wish it would become seamless . If it does , it will do well .","star-rating count-3 size-medium clearfix"
"12","https://www.trustpilot.com/review/www.rebtel.com?page=12","False advertising","Ad said $.18 per minute when I'm checking out it say $.25 per minute. Definitely a bait & switch.

Call quality ok. Not good for Caribbean calls.","star-rating count-1 size-medium clearfix"
"68","https://www.trustpilot.com/review/www.rebtel.com?page=68","Rebtel is great! But there's no option for bluetooth headsets in a call","I use Rebtel very much, it's a very good international call maker.

I use bluetooth headset for my sim calls, internet calls (Viber) and want to use it for international calls as well - something that Rebtel does not cover.

My rating would have been 4 if it had this option.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=49","Happy with rebtel","I use Rebtel to make calls to India. Landline and mobile costs only 1p/min.
And the £6 deal which offers unlimited calls to India is fabulous. Voice quality and clarity is good. Calls can be made using wifi and your local minutes. A really happy customer of Rebtel 😊","star-rating count-4 size-medium clearfix"
"7","https://www.trustpilot.com/review/www.rebtel.com?page=7","Excellent service.","Excellent service.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=67","Costly, sometimes call issues .. One good thing we can call with our own number","Costly, sometimes call issues .. One good thing we can call with our own number","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=41","Rebtel is very good.","The customer service is great. Being human we are not  perfect.Sometimes  there are minor mistakes.                                                 Joseph A. Okogba","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=81","this is what i have been looking for,","i live in middle east, with telecom companies that charge us in very high price having a replacement for our international calls was mandatory, all of a sudden i found rebtel, now I'm happy to have it, very low rates very good voice quality, what else do I want?","star-rating count-5 size-medium clearfix"
"66","https://www.trustpilot.com/review/www.rebtel.com?page=66","extra international fees.","It will be better if they can eliminate the international bank fees that's charged to my card. Which is almost a dollar.","star-rating count-4 size-medium clearfix"
"10","https://www.trustpilot.com/review/www.rebtel.com?page=10","Poor customer service and money locked","My account has been blocked. I've been told the reason was I accessed from a black listed IP address (I was using a paid VPN service). Four days after the incident, my account is still suspended. When I asked to reinstate my account or refund the existing credit, I received no answer so far. Very poor customer service.","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=91","solve the issue","solve the issue and respond quickly","star-rating count-5 size-medium clearfix"
